Number_of_Gates,Maximum_Path_Delay,Slack,Operating_Frequency,Fanout,Timing_Violation
13475,5.650415308864256,-4.651000333092686,603.9014786612069,1,1
7424,10.811317852024365,-8.754780305009806,537.7645319825604,1,1
988,11.714428193355408,-10.3119408885115,554.4395236804601,5,1
7614,14.011648773888155,-10.399540789020296,258.77071938509755,9,1
16240,3.867233726786933,-3.066084907366023,831.4596138742114,6,1
3673,12.171972493069136,-10.836017654962959,587.5842879469138,3,1
2167,11.339644747557488,-5.39094083893945,217.97187553423277,3,1
4614,1.8931237875503701,-0.20433780799539003,789.5413914245001,7,1
4053,6.421123976942898,-4.8055186250374975,939.1995805396158,6,1
8261,4.95871639884138,-3.6629348820652887,952.5762093132658,9,1
1500,5.262865940956425,-3.751800705464457,432.1159591700555,6,1
16138,14.761256313765811,-10.058566321875022,221.96518620467862,5,1
18272,9.99888378871899,-7.697379809786168,566.5596639697586,7,1
5950,11.047466209108993,-6.5076478869084315,201.34830641429863,1,1
4212,14.672646922410129,-13.126819609916353,940.5886766613555,7,1
1867,6.280824954406942,-2.1582257972724834,265.2216646196314,3,1
8689,12.225762358339283,-8.24620721424718,327.48927395604767,9,1
9513,7.083433486262935,-5.146277324563951,465.9728741964734,6,1
17338,13.173471405409718,-11.474318152859686,444.8480217032132,9,1
19656,3.5292055783582446,-2.483321685425544,815.1966031581001,5,1
4226,14.267606478899914,-11.591667269552296,510.6851384958661,7,1
5306,4.062803917752316,-1.0352103843193081,253.6914340030032,4,1
2690,5.567087097733041,-3.6643217021650063,340.4889059374667,7,1
9608,11.586691277494927,-9.750527616061294,558.2020466687698,1,1
12678,6.512571981915694,-2.4366454712232986,232.7085256835214,7,1
3375,9.514959274730254,-7.973792934798646,650.4901080814127,8,1
6092,7.224029014971999,-5.109802186129807,609.1725758960313,5,1
18324,11.393179119256946,-10.323989046908416,743.2320847440319,2,1
13092,4.196637533160552,-4.073744519439061,943.9341538414309,5,1
9427,1.818411821316278,0.28957097627203887,921.0291049910401,6,0
14937,5.199011564622928,-4.646618274704743,951.4680562619482,2,1
12030,7.640321308158024,-5.047221230064771,320.24403732133084,6,1
7510,3.3522807306975,1.7781498740437347,218.40877597541916,6,0
11707,5.9671620551894415,-3.4715888332016074,372.04903044680367,1,1
3489,6.599762256109959,-5.527188433658735,905.5766554896832,1,1
12540,1.8034858116358297,-0.5362899380350463,974.8481271611394,3,1
9718,9.166301474578864,-7.4795492662514045,873.3924559634285,3,1
6971,13.380807991598026,-8.522815420501102,199.01594901478924,4,1
3363,3.124400781342734,-1.3147601023384392,952.6851982538138,2,1
11193,9.369312187621196,-8.358306088885595,481.0222246157074,9,1
1677,10.306348868751847,-0.6995977828740115,108.37926168611831,7,1
5260,6.870685525870037,-5.283039419710336,498.1543666733742,7,1
511,10.81536622309978,-3.060206985306248,141.46225270792084,6,1
16853,6.750241608874169,-4.982838122804208,589.4901290450058,3,1
12056,8.064922031684088,-5.9304001527228065,404.6986246933462,6,1
12063,1.1029426237619777,1.1292881688801697,526.0914402346439,8,0
14551,10.684081597885644,-8.703399981362123,651.8533246688054,8,1
11522,10.258797505226141,-8.80396201659439,881.9209862360383,9,1
8734,1.5376122825688239,-0.6150828160158524,695.7114188247357,1,1
16673,6.155501503531863,-4.359372357677367,490.64398163036265,1,1
13678,14.706445771083343,-13.514431050289526,837.4850683033286,3,1
7070,6.890311875960635,-5.818074101808276,915.023923815819,3,1
906,8.027235671845784,-2.839672133120229,207.78396978897752,8,1
9706,13.73902221423606,-13.018580247852078,578.7396797975123,1,1
4931,11.04166626212059,-8.065993340500647,356.0607637681997,2,1
7042,9.14898183573913,-2.2692845747229744,142.35507808925266,2,1
9406,12.169265538775015,-11.163389205202412,701.6920256025868,3,1
4646,13.101127730383626,-12.331461606368224,876.493699713303,6,1
12546,7.396433004321736,-3.448755513994499,246.61238902965465,1,1
13111,7.651517109045695,-8.248939670641047,831.1722918615104,2,1
13576,6.404713099125701,-5.603358686924746,868.0561601832475,1,1
17024,14.533885960258448,-13.888259872614716,922.9063983998352,5,1
5382,10.760327560064905,-7.541963776808034,338.7565801774472,7,1
14613,2.1651229269130123,-1.4732647289074587,913.5577586709004,8,1
14145,13.081434726382259,-10.615628116079783,388.59647926278905,1,1
6512,7.727839171707753,-5.281951325519328,597.1042121099525,7,1
17847,1.9625546899148245,5.409518113083369,145.45672374905394,5,0
7651,8.696041572286354,-1.0760863133952845,139.49297953186925,1,1
4110,6.840299905659829,-5.753937793585557,748.3358914589826,3,1
10384,13.288491668076748,-11.017103440970638,500.03198018001194,7,1
7394,3.855924450531423,-0.948647528201684,330.6631378322958,1,1
13967,12.570504532890562,-8.98357457308297,271.3721464224192,7,1
16989,8.807641676596338,-7.1802391955751395,702.9581417732962,5,1
10373,1.7645442449885667,7.900950130695671,100.36138962280589,1,0
12789,14.605834218556785,-12.647655078425634,825.3020522771687,1,1
12708,8.176613417444798,-2.419806640915347,171.32464551693593,1,1
11328,5.072275959242155,-1.0912237486123901,272.3406534173075,9,1
2637,7.571695787849613,-4.609821592304329,447.61275576918064,3,1
1786,13.010008969244845,-10.629807383188734,536.3728657444933,5,1
16210,5.268643741390889,-3.5892880872598876,419.49560423254763,9,1
11871,3.6974695508138042,-0.9019525433037983,388.6409484858645,6,1
16445,2.8069974570323404,-1.3480721062955932,967.5244108658696,9,1
7552,5.170031577462957,-3.247914729193291,677.4217131190549,8,1
4154,11.920673218560609,-4.218977178393289,121.0896598306494,8,1
19243,7.602769112733664,-5.878565954705506,487.15831759988185,1,1
16100,4.1847424517095595,-2.5607127109629673,887.5078297695732,9,1
9136,3.326589994536489,-1.0143068637706822,371.31056776960116,6,1
6941,5.658212671145307,-0.40559628755953414,185.10071029694942,9,1
10167,14.158941220399925,-12.093123646271414,782.546294430926,3,1
12649,5.802373976260341,-4.276876774743849,645.4124487424731,3,1
2298,14.833737063364895,-13.566550902602152,613.2812570438535,6,1
10100,7.793226380714986,-1.4852573175983141,148.21890364666712,9,1
5995,3.508294856062112,1.0740680565626313,226.4491088159656,7,0
10400,13.47596128510913,-12.628059452065028,660.2944565918024,3,1
14173,7.444975223887576,-4.08482588773413,287.0414573129522,3,1
11630,10.935398809063342,-8.962630935441574,553.6630717735819,2,1
15722,14.771962164928125,-12.428601719272677,590.3935174264541,9,1
1800,1.702454904479636,1.4469795022411416,355.15647124384543,3,0
9935,2.3537238370259397,-1.6620795870377125,953.5826399873436,5,1
19981,11.086394380478586,-9.331979198105579,858.2176961520177,9,1
5116,4.945550046136608,-3.762216244298343,750.1361568695187,8,1
16893,3.580219557301387,1.6775601587289557,170.19447976846817,2,0
11117,1.551066317476213,3.477557310634676,195.5170173781175,3,0
6252,1.3058539678068253,1.2531461645395017,543.5032112784602,2,0
10352,11.842798443677072,-7.672573094693046,244.64201427188712,8,1
6795,2.8820679831737,-1.855855698119016,980.4389171765266,6,1
17956,7.548088623596112,-2.6086298991450123,242.6682106246685,6,1
3725,9.482555412512763,-8.341984604342882,538.7210519175766,9,1
1816,6.996925207963848,-5.30168625236603,427.7089511573549,8,1
12837,1.3794931327072635,-0.7069170155634688,675.4477793086882,4,1
7307,11.969021036230725,-7.155911244314189,216.13276800048243,4,1
4183,1.1471851435831488,0.9882494428597738,487.2847852381518,9,0
7727,11.666458521284776,-8.015192415730741,347.23452952642924,1,1
3773,13.506262913033718,-12.272149086368076,898.9763722045193,2,1
645,7.059758894800412,0.06271347739840283,136.52714092122557,2,0
5510,8.497594623369174,-7.412515633305252,922.3547446058134,6,1
16535,7.677767496647153,-6.442020521007642,849.6947246977004,4,1
3540,6.4489206607281435,-4.5660332088602384,367.8136447967339,3,1
10154,13.423943495185043,-10.834760644920767,810.3615892093942,3,1
17366,13.515069149379867,-5.448257293506933,128.0922043048728,3,1
18133,5.701429104981483,-4.565687319170781,970.1789952640543,6,1
17514,9.610976556205772,-7.561038341065579,573.9354483308105,8,1
15496,13.976705870042098,-10.94069682345639,372.9529234589007,7,1
16836,14.468818985178922,-12.193466794869028,426.3248913352094,4,1
9353,8.125426565908665,-2.181846818201976,159.76481811444762,4,1
12195,7.339547273980575,-6.030143723608557,990.4145626378353,2,1
3352,4.901720422999361,2.678691731333142,135.3627506356232,1,0
16514,14.42420622466574,-13.378649104133544,689.4164108330731,9,1
1487,2.999400262620143,-0.2837128230186925,498.46233493581246,2,1
8122,9.11761406466815,-7.922747041992627,954.0245963698436,8,1
9660,4.955703745260944,-1.4794041226021044,321.39976627611566,9,1
17984,4.906116064869153,-2.4826763326725643,578.8781415442102,4,1
7152,6.669560223266639,-4.786379424530161,534.1205877244777,8,1
7921,14.983101101419164,-13.459586094006353,732.5797996450912,9,1
1269,1.769528295757509,4.838604907726317,161.20920875717846,5,0
18227,9.099585454849441,-5.817836815464093,274.4102170210194,7,1
14614,2.1560102124938805,1.2827234077225638,293.10833808356483,4,0
4858,3.1632916198672656,-1.7921916431972056,764.3356793575207,1,1
12043,7.153881184820581,-3.931288233481998,270.22482669406605,3,1
19233,8.146441838850178,-5.364622502386429,616.142587501879,5,1
6199,4.623093717103336,-1.92213090645283,293.7194384508583,3,1
18125,5.430399832241827,-4.937198345114494,875.4624550755806,7,1
1625,2.217538283583063,-0.5055358530163852,947.9669090406746,9,1
11293,5.245076973819508,-3.1236663704412773,566.6436774480164,6,1
7264,14.531818151327617,-12.647167479209735,417.07799578826047,1,1
12823,14.225903343414744,-10.70322271828895,310.65199751574926,7,1
13531,5.68829606191779,1.9515681337213011,144.8029013707394,3,0
14552,8.991955107902662,-6.0801151768009785,341.65006857774586,5,1
13140,13.734335475553221,-10.98314951111578,688.8122019507861,4,1
8343,1.0865735169725534,-0.22522489180638539,580.2552381782898,5,1
14710,12.349569984726287,-10.949624475869449,949.6371504528347,5,1
16956,14.277173739044866,-11.50404640315729,456.64953624253053,6,1
10606,2.278560280669799,-0.45258227622343516,724.4770080955551,6,1
5689,3.2602676044608945,-1.5119317180639622,540.3904727276092,8,1
2972,14.450448238798977,-12.814149518133362,561.3185943317906,8,1
17591,8.525562010964848,-5.370911301008945,340.99688314370576,9,1
18688,1.1987528826041318,1.1720035701470546,509.4556991577997,8,0
7204,4.606847982689408,-2.3961447883182743,523.7064973114366,2,1
4213,7.299211439764035,-5.420446725471926,735.9782695740405,1,1
5551,10.700724754346748,-10.153720523800402,946.5759992675024,2,1
11256,11.264245293915193,-8.855357391040771,396.38914973425386,2,1
2975,14.935901180956385,-8.158504134687533,137.9804217231686,3,1
4110,5.025156791372626,-3.388941360757496,546.6656129505757,7,1
4755,8.535081426158653,-6.332599387441169,590.0151989342517,2,1
14984,8.46652967003447,-4.437919557892904,251.5964960187237,1,1
2235,6.679033632261325,-4.100773776109705,784.41814564846,6,1
8758,3.3682665137938828,-2.2578130213238077,986.4361975973425,9,1
8479,14.684391884573795,-13.603239283196402,951.1972453076148,3,1
2928,12.946440613332205,-9.288387160594231,277.39543494128696,6,1
12845,7.976662396119321,-7.169221075303715,887.8269159106846,3,1
7926,9.445435917576418,-8.112038574566451,734.0442727705163,1,1
9033,4.181654749835272,-1.6510450681148612,508.4619074262204,5,1
5749,8.613018985484457,-6.851148851835549,586.5498948922561,4,1
19701,10.72958186370066,-9.969761236111914,864.6401574842123,7,1
10186,8.212338397412243,-6.795610461867039,532.1214456745358,6,1
14609,14.863992388189178,-12.79491882592771,435.88663219461415,7,1
1161,9.558783187468167,-7.683355081686353,543.9227437233872,5,1
12575,6.193631976290367,-3.9870947963475665,621.2168236315442,4,1
15288,11.810128386621734,-8.77899796891239,270.16988840051397,7,1
10560,3.3864751621429887,-2.4484728614913296,910.8169572402916,7,1
16336,6.383221391887732,-4.896175441022345,706.7682539466524,6,1
11026,5.857425305286202,-5.2816117168060694,669.94202560374,8,1
3874,7.045299331508882,-2.186351077867309,189.54660356257432,4,1
707,11.944917563002168,-10.73147956628466,643.7565443553326,5,1
3165,7.778422450287705,-3.3886167952940496,208.8645960146431,4,1
19377,12.116202303723478,-6.16641307684241,170.82790767585914,1,1
1132,9.070844643958122,-7.410722176611103,574.579806078154,8,1
3583,5.788972085205775,-3.9044856079697796,462.5069806418455,1,1
14211,12.339702411568615,-10.538241217195877,629.9292431406009,5,1
10623,4.336055387743282,2.0717951733780535,180.29995125151473,6,0
7623,4.141361717197137,-1.272069093319836,487.8847565625326,6,1
11254,8.0630409367677,-5.138034519473736,257.3080435406422,5,1
2179,4.651889443469245,-3.351607055292168,988.3900773317049,3,1
16401,1.1272184893170285,0.4365662889969963,605.035191191657,5,0
736,10.076165382183222,-8.607173356199045,718.6931748467806,8,1
7946,8.155313500613573,-5.809125580240866,392.87645261434704,2,1
4943,7.237249402904257,-1.7807821641671082,185.26502330140974,6,1
15963,14.537559204656414,-13.439657220175958,978.2837765051829,9,1
9055,8.996788575480792,-6.49010293846609,357.63313184486486,8,1
19252,13.088042089051383,-11.45906932957959,481.4273666562168,8,1
17169,2.9523033068722424,-1.7165360810649917,684.8775295323175,8,1
648,8.968890483811988,-0.6703005064430618,122.22756791750015,7,1
13895,13.15171477423264,-11.646283243585692,829.2332174655583,8,1
5395,9.163480601918572,-7.021305935685117,582.9203710257582,6,1
17896,11.052198493778022,-8.44537531774219,350.39546836193995,2,1
11523,6.208609949370903,0.3663653912212991,155.4471867632223,2,0
11199,2.2942932385189323,2.247895280576253,246.2485739269973,8,0
10215,7.4106041317789995,-5.723481617462069,905.5304729680932,1,1
19669,6.522711471744005,-5.158247760444559,717.4218015423019,6,1
16663,13.138842553305263,-10.17154770944942,324.91154947320086,6,1
6282,4.415934232934611,1.9673270240126097,159.04068845052657,4,0
19292,14.534279185491513,-13.72323484181509,721.5537811479727,3,1
17224,14.413933677262946,-12.885163465659652,615.1669533709886,3,1
3317,4.466843003000141,-1.9396912006003824,464.0675720124115,1,1
15596,5.872727376682487,-3.2112054495525038,427.2503042710575,3,1
19380,13.53778037223439,-10.284609532498399,295.13284833619747,4,1
5799,14.532711092545505,-13.000668595249062,702.6501308837659,5,1
10417,7.208147439704616,-6.5933580435293155,973.6012250144835,3,1
18573,5.493958638972569,-1.2684015143895682,258.14372125314327,6,1
3767,8.36531618552159,-6.835365558181041,637.404958013953,5,1
4906,10.628768889120288,-8.691050485427253,481.7665501713786,3,1
18326,4.828643215249717,-3.0175520245574936,502.0198495701984,6,1
10882,11.310624444667019,-8.30008483444764,328.73255211503295,6,1
4937,1.7232029996049745,-0.760369193072688,842.6213880952772,8,1
5935,1.6901228987018302,0.5020826317833075,536.7300437325171,2,0
4607,6.408027872037633,-4.908064888037466,589.0652669784376,1,1
1060,5.948624688850089,-2.4803805428027346,374.2848215175932,4,1
12829,5.418865015140132,-0.8930304977673353,263.6276191002548,7,1
2326,7.87427667736474,-2.6805059612904123,177.31934938253843,3,1
11921,5.4902701523619974,-4.108992449304761,742.7072268324243,3,1
12765,3.691610858553287,-0.4017520307634996,276.61085351907,5,1
8129,5.332573687240413,-4.109065365155598,721.067818769918,5,1
8825,14.648659819343289,-11.431815617224151,451.3388014422585,3,1
8193,6.75558783792788,-4.800546786094775,474.19732089068634,9,1
8764,7.2259788760167005,-5.131109825190892,522.2597464834946,4,1
13186,9.07162985931596,-6.480447941947356,430.93765731478885,3,1
14216,14.766770757799172,-10.019338786450614,190.55797950033107,2,1
7221,4.382417870100682,-2.169134222265368,378.6686290025612,9,1
19862,10.537949547454073,-9.706983054327912,697.3609246245446,4,1
7873,11.023785709584137,-10.036577320591205,699.2059613219839,3,1
6407,9.502541835102923,-8.131150982324192,357.60187651599495,7,1
16627,2.240096754913017,-0.022629803586775632,514.0923639019192,8,1
6156,10.476211861586071,-5.80084474645124,274.10250521074374,2,1
9484,1.8973259545064567,1.6327872167305002,289.3348733768522,7,0
8786,9.345997093698557,-1.7720353480667703,120.74237956594666,5,1
6401,11.354136481104398,-10.573076227614365,907.0718949169701,5,1
5417,3.953578468679306,-0.7304073918679822,289.6359985674156,3,1
8929,12.782708105598836,-10.010450573705837,304.780489242817,5,1
15216,1.4249532774620597,1.8489451548347824,351.6412893806187,2,0
16295,12.813380091216285,-7.74987794969967,214.66726452588608,4,1
11638,7.444606708998711,-6.541589510381189,675.3365948632265,6,1
3030,4.046231159043023,2.28187642532476,167.6286578598279,1,0
18844,2.8728940299155523,2.4198632815122307,220.78218369371524,4,0
17932,14.346300346153216,-11.92504057272395,680.2810539310835,6,1
6272,2.0173182261361937,1.8801963704806817,405.6945584332985,9,0
15976,3.7873078791029595,-2.881733803556563,737.1530440310702,2,1
19413,5.869512864062644,-2.795395891612522,601.6822702031278,7,1
16251,9.683287885455687,-6.8339312476222265,330.4190557553618,6,1
3464,8.627215193865378,-7.465180237028158,685.7451554403953,2,1
7637,2.7590088937723958,2.291006746626129,204.6463122635926,8,0
17847,5.056191772335005,-3.631277685301853,582.7693447720274,7,1
17420,4.342524795204337,-2.116386339111713,493.43329454053116,5,1
14391,3.989599962864779,-1.7178285683316732,341.0862245356967,5,1
7840,6.7560207107198185,-5.3216477710905,643.6044979655501,7,1
8467,10.856440336283196,-9.08268367243321,884.2002331062542,9,1
12915,4.044341051041303,-3.071884953841876,999.0142297867691,9,1
12371,6.13350431584174,-4.51707909861362,646.9864918690821,9,1
12416,6.4728439757762715,-4.081134558815128,464.2352868962531,6,1
9234,14.670391412095743,-10.781311131340496,302.68639019458146,6,1
1345,14.365328996306964,-12.17531673891362,331.3864804556006,3,1
19920,12.201926158529062,-10.028230146954781,531.509480334789,1,1
2994,4.3832248914685925,-2.1946834753604336,430.5499311526383,7,1
13177,1.9525223972833756,-0.7851139561674356,922.4330703624498,4,1
19603,5.436657928088747,-2.589002693783605,431.4659208901386,1,1
